timerange,map_idx,pm2_5
197,45,62.2
197,74,67.0
197,75,70.2
197,76,82.0
197,107,82.2
197,108,81.9
197,109,63.0
197,140,67.8
197,152,42.0
197,172,84.5
197,183,46.6
197,184,47.5
197,204,78.0
197,205,92.2
197,214,46.1
197,215,49.4
197,236,70.5
197,246,57.3
197,247,48.0
197,273,49.3
197,278,51.8
197,305,48.8
197,306,54.5
197,310,58.3
197,338,55.0
197,340,62.0
197,342,63.5
197,370,70.1
197,372,65.0
197,374,65.8
197,402,74.4
197,403,72.7
197,404,74.0
197,405,69.0
197,406,67.3
197,432,80.9
197,434,74.2
197,436,77.0
197,437,66.6
197,438,65.0
197,439,78.0
197,464,85.1
197,466,73.0
197,468,70.7
197,469,71.9
197,496,88.2
197,497,94.0
197,498,100.8
197,499,108.0
197,500,73.7
197,501,67.0
197,502,75.4
197,503,77.7
197,528,97.0
197,529,109.0
197,530,101.7
197,531,92.1
197,532,86.3
197,534,80.7
197,561,106.9
197,562,96.0
197,563,93.5
197,567,83.7
197,627,83.7
197,628,76.0
197,686,76.5
197,687,68.2
197,718,70.7
197,749,63.5
197,750,69.0
197,782,60.0
197,942,72.1
197,943,66.9
197,944,64.5
197,974,74.3
197,976,66.9
197,1006,75.2
197,1008,70.0
197,1009,68.7
198,45,43.0
198,77,54.2
198,78,41.0
198,108,71.8
198,109,59.1
198,121,36.1
198,141,63.5
198,151,45.7
198,152,44.2
198,153,37.6
198,182,47.7
198,183,47.0
198,184,51.0
198,213,57.0
198,214,51.6
198,215,51.0
198,246,58.0
198,278,54.3
198,310,53.0
198,406,69.0
198,434,85.2
198,438,68.3
198,439,70.9
198,465,94.5
198,466,88.5
198,467,86.6
198,468,67.9
198,470,67.0
198,471,76.6
198,497,97.7
198,500,71.0
198,501,65.0
198,502,70.9
198,503,73.8
198,529,103.5
198,531,81.8
198,532,73.9
198,534,76.0
198,537,82.0
198,560,108.8
198,561,110.3
198,562,80.7
198,563,82.2
198,566,89.7
198,567,80.3
198,568,78.3
198,593,89.7
198,596,96.0
198,597,85.4
198,598,78.4
198,599,79.2
198,600,79.7
198,628,90.8
198,631,78.3
198,687,79.4
198,688,88.7
198,720,84.8
198,752,75.0
198,753,78.5
198,754,79.8
198,755,80.5
198,974,69.2
198,1006,77.9
199,48,40.0
199,78,44.7
199,79,47.5
199,85,45.2
199,86,40.5
199,108,91.7
199,117,51.0
199,139,95.3
199,140,87.0
199,149,52.0
199,152,41.9
199,153,41.0
199,171,125.5
199,172,96.7
199,181,55.3
199,185,37.0
199,186,39.4
199,212,53.0
199,213,51.0
199,214,49.9
199,215,47.9
199,219,41.7
199,242,40.1
199,243,50.2
199,244,51.1
199,245,47.0
199,246,53.3
199,251,39.0
199,274,45.0
199,278,54.3
199,283,43.0
199,310,55.8
199,315,55.5
199,317,92.4
199,318,92.5
199,319,107.0
199,342,56.0
199,347,66.0
199,348,66.0
199,349,93.3
199,374,56.7
199,380,72.5
199,381,98.8
199,398,79.5
199,399,70.0
199,406,63.7
199,412,91.5
199,430,96.8
199,431,80.3
199,432,80.1
199,433,80.0
199,434,76.6
199,444,94.7
199,445,79.0
199,465,81.8
199,466,80.5
199,467,74.8
199,468,74.2
199,475,92.0
199,476,95.5
199,477,84.5
199,502,75.7
199,506,79.0
199,507,83.3
199,509,92.0
199,510,83.9
199,534,81.0
199,537,76.8
199,538,79.3
199,541,85.5
199,542,90.2
199,559,116.3
199,560,119.0
199,565,82.0
199,566,84.5
199,591,105.7
199,597,80.7
199,598,79.3
199,599,71.3
199,623,114.3
199,624,112.0
199,629,78.5
199,630,78.2
199,656,71.5
199,693,77.3
199,723,81.3
199,724,85.4
199,725,86.0
199,755,78.0
199,974,67.4
199,1006,67.4
199,1009,64.5
200,160,89.3
200,161,82.5
200,172,77.8
200,182,50.3
200,183,52.2
200,192,89.3
200,204,88.4
200,205,92.2
200,214,53.1
200,215,50.8
200,223,88.3
200,224,89.0
200,237,94.9
200,246,53.0
200,255,91.4
200,272,58.3
200,273,52.1
200,274,43.0
200,278,54.7
200,287,96.3
200,304,51.0
200,305,55.9
200,306,46.0
200,310,53.0
200,319,104.0
200,342,57.8
200,365,84.4
200,366,91.5
200,374,62.0
200,398,94.2
200,406,57.7
200,430,87.0
200,438,57.9
200,441,73.0
200,467,74.0
200,468,68.7
200,470,66.7
200,473,73.8
200,499,71.7
200,500,78.0
200,502,61.3
200,505,76.9
200,536,81.5
200,537,74.7
200,540,79.8
200,541,82.3
200,568,77.3
200,569,83.2
200,570,83.8
200,571,83.8
200,572,78.0
200,598,74.7
200,656,58.1
200,693,75.7
200,694,100.0
200,696,79.8
200,726,83.8
200,727,83.1
200,728,78.6
200,756,82.8
200,788,84.1
200,820,94.3
200,852,86.2
200,884,80.4
200,916,73.4
200,947,60.5
200,948,71.3
200,979,57.2
200,1011,62.3
201,192,100.0
201,193,87.8
201,223,89.8
201,224,90.9
201,225,88.0
201,237,92.0
201,240,41.6
201,241,39.0
201,252,96.5
201,253,94.0
201,254,96.0
201,255,90.0
201,256,90.0
201,257,89.0
201,269,83.6
201,270,51.0
201,272,48.1
201,273,45.3
201,301,79.4
201,302,54.8
201,310,54.2
201,333,80.8
201,334,62.3
201,342,53.8
201,347,73.0
201,364,56.0
201,365,68.9
201,366,72.3
201,374,56.5
201,378,71.0
201,379,69.8
201,398,83.5
201,399,80.8
201,404,59.0
201,406,57.8
201,409,69.5
201,410,71.2
201,436,61.8
201,438,60.4
201,439,63.5
201,441,71.2
201,468,62.4
201,471,72.2
201,502,68.0
201,503,69.5
201,534,67.3
201,566,75.0
201,567,87.5
201,598,71.6
201,630,86.4
201,631,89.0
201,656,67.9
201,662,83.0
201,693,74.0
201,694,79.4
201,724,82.7
201,725,81.8
201,726,79.7
201,727,87.8
201,756,90.1
202,109,33.0
202,110,38.6
202,141,37.5
202,142,43.5
202,174,44.9
202,206,47.1
202,215,47.5
202,238,47.4
202,251,88.5
202,252,94.0
202,268,72.0
202,269,63.3
202,270,52.6
202,271,46.7
202,272,47.7
202,283,93.0
202,300,78.3
202,310,57.0
202,315,89.0
202,332,82.3
202,341,57.4
202,342,56.0
202,347,94.6
202,363,82.3
202,364,87.8
202,373,57.7
202,378,96.0
202,379,104.3
202,402,79.7
202,404,61.8
202,405,58.8
202,406,54.3
202,409,79.8
202,410,92.6
202,431,88.3
202,432,92.9
202,433,91.0
202,434,88.8
202,438,55.8
202,439,62.8
202,440,73.0
202,441,78.8
202,470,60.3
202,500,67.7
202,501,71.3
202,502,66.2
202,503,77.5
202,533,68.6
202,534,71.0
202,535,78.0
202,566,72.9
202,567,79.2
202,598,71.2
202,599,80.7
202,656,96.5
202,686,52.0
202,687,59.0
202,688,68.0
202,718,56.3
202,720,63.0
202,723,78.9
202,724,78.3
202,750,61.0
202,753,77.5
202,754,87.2
202,755,90.5
202,782,68.8
203,78,34.3
203,79,35.8
203,109,35.0
203,110,38.2
203,141,40.7
203,142,39.5
203,151,47.3
203,174,40.7
203,183,48.1
203,184,52.0
203,214,53.1
203,215,48.7
203,310,55.7
203,342,45.2
203,362,92.8
203,374,51.5
203,393,61.8
203,394,80.7
203,402,79.0
203,403,80.4
203,404,80.4
203,405,75.3
203,406,56.7
203,424,75.5
203,425,69.5
203,436,54.7
203,438,53.0
203,439,59.5
203,440,71.3
203,456,81.8
203,467,65.6
203,468,60.6
203,488,72.0
203,499,62.5
203,500,67.5
203,501,55.7
203,502,60.8
203,520,65.7
203,531,67.2
203,532,62.1
203,533,63.4
203,534,64.0
203,536,78.0
203,563,66.3
203,565,71.0
203,566,66.9
203,567,71.4
203,568,81.7
203,600,78.0
203,655,76.0
203,656,85.2
203,782,49.9
204,174,39.0
204,206,39.3
204,213,36.8
204,216,41.1
204,217,37.2
204,238,40.9
204,240,38.0
204,241,37.4
204,242,40.4
204,243,41.3
204,244,42.1
204,245,36.0
204,248,43.0
204,249,37.0
204,270,45.6
204,278,44.0
204,279,42.0
204,280,44.0
204,302,50.6
204,306,48.5
204,310,46.0
204,311,42.5
204,312,41.8
204,334,55.2
204,338,52.5
204,339,54.1
204,366,56.8
204,371,56.4
204,374,53.0
204,398,61.0
204,403,52.0
204,404,55.2
204,405,76.0
204,406,53.4
204,407,51.0
204,436,59.4
204,437,73.6
204,439,51.1
204,466,63.3
204,467,64.0
204,468,58.2
204,469,68.1
204,471,52.7
204,498,61.1
204,500,58.5
204,501,62.5
204,502,87.3
204,503,86.3
204,519,57.1
204,520,70.7
204,530,64.1
204,535,68.6
204,536,80.9
204,551,52.2
204,562,70.0
204,563,67.7
204,591,63.0
204,594,66.0
204,623,64.7
204,624,61.7
204,655,52.8
204,656,62.8
204,686,49.7
204,687,49.7
204,782,43.4
205,140,48.6
205,142,49.0
205,143,44.5
205,172,50.3
205,173,50.2
205,174,44.5
205,175,37.5
205,184,34.7
205,207,37.0
205,208,32.7
205,216,36.6
205,217,35.5
205,240,42.0
205,249,38.5
205,264,58.0
205,273,45.0
205,296,65.8
205,305,43.8
205,306,48.5
205,310,38.0
205,328,67.5
205,337,43.0
205,338,42.8
205,360,65.1
205,366,65.1
205,370,48.0
205,392,58.7
205,398,60.8
205,399,61.4
205,402,50.2
205,424,49.0
205,431,50.5
205,434,59.8
205,456,50.0
205,466,65.3
205,471,52.4
205,488,43.0
205,500,57.5
205,503,52.3
205,509,116.0
205,510,111.7
205,519,56.0
205,520,55.0
205,530,50.0
205,532,54.8
205,533,57.7
205,534,57.3
205,535,73.0
205,536,83.0
205,540,110.8
205,541,109.0
205,561,52.4
205,563,54.5
205,565,54.0
205,566,60.7
205,568,88.7
205,569,99.8
205,570,107.8
205,571,111.8
205,572,108.0
205,593,52.4
205,594,58.6
205,595,54.7
205,599,77.7
205,624,68.8
205,625,70.4
205,626,64.2
205,632,93.0
205,655,52.7
205,656,63.2
205,664,73.0
205,686,48.9
205,687,47.2
205,696,56.2
205,718,48.2
205,750,49.0
205,782,46.4
206,107,46.0
206,139,49.1
206,140,48.2
206,151,31.9
206,152,29.2
206,172,50.7
206,173,48.8
206,182,33.8
206,183,33.4
206,184,25.5
206,214,34.7
206,264,55.2
206,296,57.0
206,310,38.8
206,398,60.2
206,430,49.0
206,462,44.9
206,463,39.3
206,466,60.7
206,468,50.0
206,479,119.2
206,480,124.7
206,497,67.0
206,498,61.5
206,499,61.8
206,500,51.7
206,502,53.0
206,503,54.0
206,510,112.0
206,511,120.0
206,513,124.5
206,514,123.1
206,529,57.3
206,530,60.7
206,531,49.0
206,532,46.3
206,534,57.2
206,535,70.0
206,546,123.2
206,563,48.0
206,567,67.8
206,568,81.0
206,578,124.8
206,598,70.7
206,599,71.3
206,600,86.0
206,623,50.6
206,624,45.5
206,625,51.5
206,630,82.1
206,631,80.1
206,656,43.4
206,662,75.5
206,782,49.6
206,814,48.7
206,815,47.0
206,847,50.6
206,879,50.5
206,911,48.1
206,912,47.0
206,944,46.4
206,976,45.6
206,1008,46.5
206,1009,48.4
207,172,46.2
207,173,45.5
207,204,45.1
207,205,43.0
207,212,32.5
207,213,31.2
207,214,32.2
207,237,51.5
207,244,31.8
207,269,49.3
207,270,51.0
207,271,47.8
207,272,51.0
207,276,30.3
207,296,59.6
207,308,33.3
207,310,46.4
207,328,47.4
207,340,34.3
207,342,46.7
207,360,36.9
207,361,36.2
207,362,38.8
207,363,42.6
207,366,44.0
207,372,35.0
207,373,35.0
207,398,43.9
207,399,52.3
207,404,34.0
207,405,34.0
207,431,51.4
207,432,49.5
207,436,33.5
207,437,37.0
207,463,45.0
207,464,49.3
207,467,62.2
207,468,55.0
207,469,38.3
207,498,62.9
207,500,52.7
207,501,40.5
207,529,55.0
207,532,47.9
207,533,45.4
207,535,63.2
207,543,98.0
207,544,111.6
207,545,111.4
207,564,42.3
207,577,96.2
207,578,110.2
207,596,45.0
207,623,50.7
207,662,75.2
207,693,73.8
207,694,76.1
207,725,73.6
208,245,42.1
208,272,50.0
208,273,52.4
208,277,47.0
208,278,44.3
208,279,43.6
208,305,30.0
208,306,52.3
208,308,48.1
208,310,43.6
208,336,45.5
208,338,49.0
208,339,49.7
208,340,59.0
208,363,49.5
208,364,41.3
208,365,46.4
208,366,42.8
208,368,44.9
208,397,45.7
208,398,39.3
208,399,42.2
208,400,43.0
208,431,44.6
208,463,41.2
208,495,39.1
208,497,42.0
208,498,47.6
208,527,39.2
208,528,44.2
208,529,40.2
208,533,50.4
208,534,46.0
208,535,71.7
208,541,79.2
208,542,92.1
208,543,92.0
208,559,64.0
208,566,62.1
208,567,58.7
208,591,74.5
208,596,45.5
208,598,80.0
208,599,73.7
208,620,44.2
208,621,44.3
208,628,46.5
208,651,44.5
208,653,46.0
208,654,45.5
208,659,48.4
208,687,48.0
208,688,48.0
208,691,46.0
208,720,50.0
208,723,45.3
208,752,53.0
208,753,50.5
208,754,46.6
208,755,46.0
209,245,40.0
209,272,43.1
209,273,39.5
209,277,44.5
209,303,44.4
209,305,38.0
209,308,47.2
209,309,48.4
209,310,47.8
209,334,43.0
209,335,43.3
209,336,45.6
209,342,43.0
209,366,42.8
209,367,54.3
209,368,52.5
209,369,51.7
209,374,47.2
209,398,37.4
209,401,53.5
209,406,50.0
209,407,55.2
209,430,48.4
209,433,52.1
209,462,46.5
209,463,44.4
209,465,42.5
209,495,38.3
209,497,41.3
209,502,52.4
209,503,57.5
209,535,67.0
209,536,76.3
209,540,87.6
209,541,80.5
209,565,50.8
209,566,52.6
209,567,76.7
209,568,94.0
209,571,83.0
209,572,81.0
209,597,53.0
209,598,61.7
209,599,71.8
209,600,74.9
209,631,77.4
209,651,42.2
209,681,35.7
209,682,39.5
209,683,44.7
209,684,49.2
209,713,35.5
209,745,35.8
209,1008,40.1
210,242,38.5
210,243,38.0
210,244,38.8
210,271,39.6
210,272,37.9
210,273,42.3
210,274,39.8
210,276,41.0
210,303,43.8
210,305,41.9
210,308,45.0
210,309,40.7
210,310,51.8
210,335,40.7
210,342,57.0
210,365,41.0
210,366,40.3
210,367,42.6
210,374,49.7
210,398,38.9
210,399,43.3
210,406,53.2
210,407,52.0
210,430,37.8
210,431,43.2
210,433,48.4
210,438,54.0
210,439,53.0
210,462,44.0
210,465,46.5
210,497,44.4
210,498,39.1
210,499,40.1
210,500,42.4
210,501,47.4
210,502,51.0
210,503,75.5
210,529,40.6
210,530,38.0
210,531,44.0
210,532,45.9
210,533,51.7
210,534,53.5
210,535,99.0
210,536,82.3
210,565,55.0
210,566,59.7
210,567,76.8
210,568,81.2
210,569,89.2
210,570,88.8
210,571,82.0
210,598,55.8
210,600,86.9
210,624,38.0
210,625,37.4
210,632,82.2
210,652,43.0
210,655,40.7
210,656,38.8
210,664,79.2
210,684,48.0
210,685,43.6
210,686,42.0
210,687,41.3
210,696,74.3
210,1008,36.1
211,204,31.7
211,205,32.0
211,236,31.0
211,237,40.0
211,238,36.5
211,270,38.1
211,271,39.0
211,272,35.9
211,273,39.7
211,279,46.0
211,305,40.0
211,309,42.9
211,310,45.5
211,311,45.5
211,312,48.0
211,336,37.8
211,337,38.0
211,344,48.5
211,345,52.4
211,346,54.0
211,365,36.4
211,366,36.8
211,368,39.0
211,378,52.2
211,399,36.4
211,400,38.0
211,430,32.9
211,495,40.7
211,497,40.5
211,498,39.6
211,499,47.1
211,500,45.9
211,527,38.0
211,528,41.6
211,529,39.3
211,531,47.0
211,532,45.0
211,567,60.3
211,594,38.6
211,595,34.2
211,596,33.3
211,597,34.2
211,625,36.7
211,626,35.1
211,627,34.0
211,628,33.5
211,656,32.0
211,911,37.9
211,943,39.0
211,944,38.8
211,976,37.2
211,1008,38.0
212,236,34.2
212,268,35.6
212,269,33.0
212,286,64.4
212,301,32.5
212,310,46.5
212,316,59.2
212,317,64.5
212,318,69.0
212,333,32.4
212,342,47.1
212,347,52.0
212,348,56.5
212,365,33.9
212,366,30.6
212,374,44.7
212,378,51.7
212,379,55.0
212,397,32.4
212,399,33.8
212,406,29.6
212,429,33.9
212,431,31.8
212,438,34.4
212,461,47.0
212,463,35.1
212,467,43.5
212,470,31.5
212,493,40.7
212,494,38.1
212,495,33.8
212,498,44.5
212,499,46.9
212,502,32.4
212,527,36.2
212,530,47.0
212,531,45.7
212,534,31.9
212,559,36.0
212,565,34.8
212,591,39.5
212,594,39.2
212,597,36.0
212,623,56.3
212,624,57.0
212,625,43.4
212,626,39.0
212,656,58.8
212,911,35.0
212,942,39.9
212,943,37.4
212,974,38.4
213,151,45.0
213,152,27.0
213,182,39.5
213,183,43.1
213,184,27.3
213,214,28.3
213,215,35.5
213,246,30.7
213,254,46.4
213,278,28.3
213,286,62.8
213,310,28.8
213,342,26.7
213,366,31.4
213,369,46.5
213,374,39.7
213,398,29.2
213,400,42.4
213,401,44.7
213,406,26.6
213,431,36.6
213,432,43.2
213,463,40.5
213,493,36.8
213,495,38.5
213,497,45.0
213,498,45.6
213,499,51.7
213,503,72.0
213,527,45.1
213,529,42.0
213,530,45.7
213,531,44.2
213,532,61.8
213,533,50.4
213,535,60.2
213,559,42.7
213,562,46.0
213,563,43.2
213,567,68.4
213,591,43.7
213,623,42.0
214,182,46.5
214,184,29.9
214,214,39.9
214,215,30.6
214,216,30.2
214,246,46.2
214,254,43.5
214,273,38.0
214,278,44.7
214,305,41.4
214,306,42.5
214,310,43.6
214,336,36.0
214,337,38.0
214,338,41.1
214,342,45.0
214,368,39.6
214,369,45.0
214,370,43.9
214,374,45.0
214,398,29.3
214,399,31.3
214,400,36.8
214,406,46.8
214,432,33.4
214,439,44.2
214,529,35.2
214,533,49.0
214,534,53.7
214,565,43.0
214,566,49.0
214,567,55.6
214,597,46.1
214,623,42.1
215,253,41.0
215,254,41.8
215,285,42.0
215,316,40.0
215,317,42.6
215,336,40.3
215,347,33.8
215,348,37.0
215,366,28.8
215,368,41.5
215,378,34.0
215,379,36.0
215,398,29.1
215,399,37.6
215,400,42.5
215,410,38.6
215,431,38.9
215,432,34.5
215,439,42.0
215,463,40.5
215,471,46.7
215,493,26.7
215,495,42.0
215,503,45.2
215,527,44.5
215,529,32.9
215,534,44.0
215,559,45.2
215,565,46.4
215,566,47.7
215,567,49.7
215,568,54.0
215,597,47.5
215,599,54.0
215,600,54.0
215,623,42.9
215,629,48.2
216,214,16.2
216,215,14.0
216,247,12.0
216,342,34.0
216,374,33.4
216,398,28.0
216,399,34.1
216,406,36.4
216,409,35.0
216,410,34.0
216,431,31.0
216,441,38.5
216,463,31.0
216,473,37.1
216,493,21.2
216,495,32.0
216,505,37.6
216,527,32.0
216,529,32.8
216,537,37.8
216,540,59.8
216,559,34.3
216,565,48.0
216,566,52.4
216,567,40.3
216,568,53.5
216,569,56.3
216,570,59.2
216,571,60.8
216,591,37.9
216,597,46.2
216,598,51.7
216,599,37.0
216,600,45.9
216,623,42.6
216,624,40.9
216,655,45.7
216,656,48.0
217,214,20.9
217,245,24.0
217,246,22.2
217,277,21.1
217,278,34.6
217,310,37.3
217,342,33.2
217,366,30.3
217,398,29.3
217,399,29.9
217,406,40.8
217,429,29.3
217,430,25.3
217,431,28.9
217,437,41.0
217,438,41.3
217,447,56.3
217,461,29.8
217,462,27.0
217,463,28.5
217,468,46.7
217,469,41.0
217,478,64.3
217,479,62.0
217,493,23.2
217,494,33.1
217,495,28.2
217,500,45.2
217,501,45.7
217,509,68.5
217,510,61.2
217,527,31.9
217,529,35.7
217,531,39.5
217,532,43.7
217,540,54.5
217,541,68.0
217,559,36.3
217,561,38.8
217,562,43.4
217,563,42.5
217,564,44.0
217,565,47.0
217,566,47.0
217,567,36.7
217,594,45.8
217,598,45.8
217,599,42.9
217,623,42.8
217,624,41.0
217,625,48.7
217,626,53.1
217,631,47.1
217,632,50.3
217,656,41.8
218,301,26.7
218,302,28.1
218,310,33.8
218,333,28.0
218,334,28.8
218,342,33.5
218,366,27.5
218,374,37.3
218,398,30.2
218,406,42.0
218,429,22.5
218,430,26.5
218,431,27.8
218,432,30.1
218,433,32.0
218,439,40.8
218,440,40.2
218,447,64.3
218,462,26.6
218,463,26.9
218,465,31.0
218,466,33.2
218,468,34.9
218,469,39.8
218,471,41.0
218,478,67.0
218,479,57.9
218,500,39.6
218,501,39.1
218,502,43.4
218,503,40.0
218,510,60.9
218,526,34.4
218,532,37.9
218,534,45.4
218,542,57.2
218,558,34.4
218,559,36.3
218,560,40.2
218,561,46.3
218,562,45.2
218,564,38.2
218,565,41.2
218,566,46.8
218,567,35.4
218,574,61.0
218,575,62.0
218,607,66.0
218,623,38.2
218,632,46.2
218,639,60.8
218,664,49.2
218,671,61.2
218,696,48.1
218,727,49.0
218,728,49.0
218,760,50.0
218,792,52.7
218,824,46.3
219,332,25.0
219,338,33.4
219,339,35.0
219,363,22.0
219,364,25.3
219,365,26.4
219,366,33.2
219,371,36.0
219,396,29.0
219,398,31.1
219,403,38.5
219,406,32.6
219,428,24.0
219,429,18.7
219,430,30.6
219,432,30.5
219,435,35.0
219,437,34.7
219,438,37.5
219,439,40.6
219,460,27.0
219,462,31.5
219,466,42.8
219,467,36.0
219,468,35.7
219,469,38.0
219,471,39.1
219,492,25.5
219,494,31.7
219,498,38.1
219,499,45.0
219,500,36.1
219,503,40.2
219,524,23.0
219,525,25.0
219,526,29.8
219,531,44.0
219,542,53.0
219,557,24.0
219,567,34.7
219,574,51.0
219,575,59.0
219,589,21.0
219,598,34.3
219,599,34.5
219,607,55.8
219,621,21.5
219,623,51.2
219,639,57.6
219,654,25.5
219,655,30.0
219,671,58.8
219,687,24.5
219,703,66.5
219,704,58.6
219,736,56.3
219,768,60.9
219,824,38.0
219,974,16.1
220,338,34.8
220,339,33.0
220,366,33.3
220,370,35.6
220,402,34.8
220,403,33.5
220,406,30.7
220,429,16.7
220,433,32.9
220,434,35.0
220,435,34.7
220,438,32.7
220,465,32.0
220,466,41.0
220,467,39.6
220,470,32.2
220,497,34.0
220,498,34.4
220,503,38.4
220,531,32.2
220,532,35.0
220,535,41.0
220,536,45.8
220,540,58.2
220,541,56.3
220,542,51.2
220,564,35.4
220,565,37.2
220,566,31.3
220,567,40.9
220,568,52.5
220,569,55.5
220,570,55.8
220,571,56.0
220,572,63.0
220,597,38.1
220,598,35.2
220,623,53.5
220,686,27.0
220,687,28.0
220,718,21.3
220,750,22.0
220,782,23.3
220,814,21.8
220,824,41.7
220,847,25.3
220,879,25.0
220,911,18.7
220,912,17.0
220,944,18.3
220,974,19.1
220,1006,19.0
220,1007,18.2
221,402,33.5
221,403,29.0
221,429,15.4
221,434,25.5
221,438,35.6
221,439,38.0
221,466,34.0
221,471,39.7
221,497,32.6
221,498,31.4
221,500,41.0
221,501,51.4
221,502,42.3
221,503,42.1
221,529,29.4
221,531,30.0
221,534,34.3
221,535,42.2
221,559,25.7
221,560,27.5
221,561,25.3
221,562,27.3
221,563,29.6
221,566,35.0
221,567,38.3
221,568,33.8
221,598,31.4
221,599,37.8
221,600,34.6
221,623,41.9
221,631,33.2
221,824,42.6
221,846,21.3
221,878,18.7
221,910,17.0
221,942,18.8
221,943,16.9
221,944,17.9
221,975,16.1
222,399,17.8
222,400,17.2
222,403,37.5
222,404,32.4
222,405,31.2
222,406,31.5
222,412,40.0
222,429,18.1
222,431,17.3
222,437,31.4
222,438,31.0
222,444,40.0
222,463,22.4
222,466,30.4
222,468,29.6
222,475,40.0
222,476,40.0
222,495,18.5
222,498,28.4
222,500,30.2
222,502,31.0
222,503,32.8
222,506,40.0
222,507,40.0
222,527,22.8
222,530,31.0
222,531,31.8
222,532,31.8
222,534,29.5
222,535,33.9
222,536,36.1
222,537,40.0
222,538,40.0
222,559,24.0
222,561,25.0
222,567,38.4
222,568,34.2
222,569,40.0
222,593,26.5
222,599,31.5
222,600,34.2
222,623,65.9
222,624,37.0
222,625,40.8
222,631,32.8
222,656,35.5
222,846,19.8
222,878,18.0
222,910,20.0
222,911,18.6
222,943,18.2
222,975,17.7
222,1007,18.5
223,287,40.0
223,288,40.0
223,309,26.0
223,317,40.0
223,318,37.3
223,319,34.2
223,320,40.0
223,336,20.0
223,341,24.3
223,349,40.0
223,368,19.2
223,369,17.2
223,373,33.8
223,381,40.0
223,399,20.0
223,400,17.6
223,401,15.0
223,402,24.0
223,403,27.5
223,405,29.3
223,412,40.0
223,429,21.7
223,431,17.6
223,432,18.8
223,437,27.8
223,461,25.5
223,468,23.4
223,469,26.8
223,493,28.3
223,499,26.9
223,500,21.2
223,501,26.8
223,502,30.7
223,503,30.6
223,531,26.0
223,532,21.7
223,533,27.2
223,534,29.0
223,561,45.4
223,562,37.0
223,566,26.0
223,567,28.4
223,593,34.6
223,623,55.9
223,624,54.7
223,625,44.4
223,656,39.2
223,814,18.5
223,846,19.7
223,878,19.0
223,910,17.2
223,942,18.2
223,943,18.1
223,975,19.0
223,1007,15.0
223,1008,20.5
224,183,19.9
224,214,22.7
224,215,20.0
224,246,20.3
224,278,24.5
224,287,40.0
224,288,40.0
224,309,22.8
224,310,23.9
224,316,32.0
224,317,34.4
224,318,37.5
224,319,40.0
224,320,40.0
224,341,20.9
224,348,31.0
224,399,21.6
224,402,20.0
224,429,20.6
224,431,23.7
224,463,26.3
224,464,19.4
224,467,17.2
224,468,21.0
224,493,24.4
224,495,30.1
224,496,22.8
224,497,19.6
224,498,27.3
224,499,19.2
224,500,21.4
224,527,30.6
224,528,27.5
224,529,23.6
224,530,29.9
224,559,34.0
224,591,32.4
224,623,64.4
224,655,28.2
224,686,18.5
224,687,19.5
224,718,18.0
224,750,15.7
224,782,16.3
224,814,18.0
224,1008,23.0
225,151,19.5
225,182,19.5
225,183,20.3
225,214,17.5
225,246,18.4
225,306,25.2
225,310,28.1
225,316,40.0
225,317,40.0
225,338,26.4
225,347,40.0
225,348,40.0
225,370,27.6
225,378,40.0
225,379,40.0
225,397,32.0
225,398,27.4
225,402,22.6
225,403,23.7
225,404,20.2
225,409,40.0
225,410,40.0
225,429,23.5
225,430,27.6
225,435,21.5
225,436,20.2
225,439,40.0
225,440,40.0
225,441,40.0
225,462,28.8
225,463,26.4
225,465,21.8
225,466,22.0
225,467,16.8
225,468,18.0
225,493,34.0
225,494,30.9
225,495,28.9
225,497,21.4
225,498,24.7
225,527,28.0
225,528,26.9
225,529,26.9
225,623,49.3
225,756,18.6
225,788,19.0
225,820,20.5
225,852,18.5
225,884,18.0
225,916,17.7
225,947,21.2
225,948,17.6
225,979,22.7
225,1011,22.0
226,246,20.4
226,272,29.1
226,273,25.3
226,277,25.4
226,278,24.7
226,304,33.6
226,305,28.0
226,306,28.0
226,309,27.5
226,310,21.2
226,334,23.3
226,341,30.2
226,366,25.6
226,367,29.0
226,373,22.2
226,397,28.4
226,429,26.5
226,435,21.2
226,437,40.0
226,438,40.0
226,439,40.0
226,461,40.0
226,467,22.8
226,468,34.9
226,469,40.0
226,493,32.9
226,499,24.7
226,500,40.0
226,501,40.0
226,502,40.0
226,529,30.6
226,623,44.4
226,631,30.9
226,662,29.9
226,663,32.5
226,693,28.0
226,694,27.9
226,724,23.8
226,725,27.6
226,756,21.7
227,310,25.0
227,365,32.3
227,366,33.5
227,367,28.9
227,398,35.2
227,399,35.5
227,400,28.9
227,403,30.0
227,405,22.0
227,429,25.0
227,431,34.4
227,432,42.0
227,433,35.0
227,435,32.8
227,437,20.5
227,465,34.0
227,466,29.2
227,467,30.7
227,468,24.1
227,469,38.0
227,493,40.8
227,494,40.0
227,500,31.0
227,501,34.0
227,502,40.0
227,503,40.0
227,529,33.4
227,534,40.0
227,566,40.0
227,567,35.9
227,568,42.0
227,599,34.4
227,600,37.5
227,623,37.3
227,631,33.6
227,662,29.9
227,663,30.5
228,270,29.6
228,271,29.1
228,272,24.4
228,304,24.5
228,310,28.8
228,342,26.6
228,361,33.3
228,362,31.8
228,363,28.8
228,364,32.0
228,365,30.3
